Date,Temperature,Sea Level Pressure,Visibility,Wind Speed,Precipitation
2016-02-10,15.2,1017.8,9.6,11.1,0.0
2016-02-11,15.4,1026.1,10.0,7.1,0.0
2016-02-12,21.0,1024.6,9.8,10.4,0.0
2016-02-13,11.5,1035.4,10.0,11.8,0.0
2016-02-14,15.8,1030.6,7.7,8.8,0.0
2016-02-15,22.5,1014.1,4.0,6.9,0.01
2016-02-16,29.2,1011.1,5.8,3.6,0.0
2016-02-17,30.8,1021.5,7.7,5.9,0.03
2016-02-18,32.5,1027.8,9.9,9.5,0.0
2016-02-19,50.2,1007.2,10.0,20.9,0.0
2016-02-20,51.2,1010.9,10.0,11.8,0.0
2016-02-21,41.5,1018.4,10.0,9.3,0.0
2016-02-22,36.7,1022.8,10.0,4.2,0.0
2016-02-23,37.9,1020.2,9.6,6.1,0.0
2016-02-24,36.4,1009.3,7.0,19.9,0.0
2016-02-25,34.4,1011.8,6.8,16.2,0.04
2016-02-26,32.7,1023.8,10.0,10.1,0.0
2016-02-27,38.1,1017.0,10.0,10.6,0.0
2016-02-28,52.2,1003.3,10.0,14.4,0.0
2016-02-29,42.1,1010.7,10.0,14.6,0.05
2016-03-01,29.8,1013.9,7.8,16.2,0.05
2016-03-02,23.2,1021.4,10.0,7.2,0.01
2016-03-03,31.2,1019.6,4.8,6.9,0.04
2016-03-04,31.9,1022.5,9.8,7.2,0.01
2016-03-05,34.6,1019.3,6.4,8.0,0.03
2016-03-06,40.8,1023.0,9.6,8.9,0.0
2016-03-07,52.6,1012.7,10.0,11.1,0.0
2016-03-08,63.2,1011.6,10.0,12.2,0.0
2016-03-09,62.1,1010.8,9.7,9.4,0.06
2016-03-10,50.1,1017.5,9.9,7.9,0.0
2016-03-11,44.1,1027.0,10.0,5.4,0.0
2016-03-12,46.1,1022.6,6.8,4.3,0.0
2016-03-13,48.0,1011.5,5.7,7.5,0.07
2016-03-14,46.3,1005.7,6.0,4.7,0.79
2016-03-15,52.1,1006.5,6.6,7.4,0.11
2016-03-16,54.7,1000.6,9.3,19.8,0.22
2016-03-17,50.0,1010.3,10.0,14.1,0.13
2016-03-18,42.9,1016.9,10.0,9.1,0.0
2016-03-19,39.5,1021.5,10.0,7.3,0.0
2016-03-20,38.8,1022.6,10.0,9.4,0.0
2016-03-21,40.1,1021.3,10.0,4.8,0.0
2016-03-22,52.1,1010.0,10.0,11.9,0.0
2016-03-23,45.7,1009.3,7.6,11.0,0.0
2016-03-24,38.7,1004.1,3.5,9.4,0.17
2016-03-25,35.8,1016.0,10.0,8.5,1.0
2016-03-26,42.7,1021.2,10.0,6.5,0.0
2016-03-27,50.2,1015.2,9.6,7.2,0.0
2016-03-28,46.2,1016.3,10.0,9.7,0.17
2016-03-29,45.9,1025.2,10.0,3.7,0.0
2016-03-30,51.4,1014.4,9.6,11.2,0.0
2016-03-31,60.9,995.8,8.8,15.2,0.39
2016-04-01,45.1,1005.6,9.8,8.1,0.05
2016-04-02,36.8,1007.3,8.0,16.1,0.1
2016-04-03,43.1,1012.9,10.0,12.0,0.01
2016-04-04,40.4,1014.4,8.9,16.0,0.0
2016-04-05,36.1,1029.9,10.0,8.5,0.0
2016-04-06,46.3,1008.5,8.4,10.6,0.08
2016-04-07,41.3,1004.8,8.4,11.9,0.38
2016-04-08,38.9,1011.1,9.6,10.3,0.01
2016-04-09,31.1,1022.4,9.4,12.2,0.08
2016-04-10,39.1,1015.6,8.9,11.8,0.01
2016-04-11,49.3,1011.5,7.9,9.7,0.12
2016-04-12,41.4,1025.6,10.0,7.6,0.0
2016-04-13,44.7,1027.3,10.0,7.3,0.0
2016-04-14,50.2,1024.8,10.0,7.7,0.0
2016-04-15,55.2,1023.2,10.0,7.3,0.0
2016-04-16,61.0,1024.7,10.0,6.0,0.0
2016-04-17,64.7,1027.4,10.0,6.1,0.0
2016-04-18,68.2,1025.3,10.0,4.8,0.0
2016-04-19,55.9,1022.6,10.0,8.7,0.0
2016-04-20,61.5,1018.7,10.0,9.2,0.0
2016-04-21,62.8,1010.6,7.1,6.4,0.35
2016-04-22,52.2,1013.8,8.9,10.5,0.02
2016-04-23,49.4,1021.4,10.0,7.2,0.0
2016-04-24,59.6,1015.3,10.0,7.0,0.0
2016-04-25,72.6,1006.3,10.0,12.0,0.0
2016-04-26,54.5,1009.1,8.0,11.8,0.01
2016-04-27,46.4,1012.9,9.2,14.1,0.0
2016-04-28,47.7,1011.7,7.4,9.8,0.63
2016-04-29,46.7,1018.4,6.3,7.9,0.05
2016-04-30,46.6,1017.7,7.0,11.6,0.0
2016-05-01,46.9,1014.7,4.3,10.6,0.71
2016-05-02,49.8,1017.1,9.3,12.7,0.38
2016-05-03,55.0,1013.9,10.0,5.4,0.0
2016-05-04,52.2,1006.9,9.0,11.9,0.4
2016-05-05,49.5,1014.2,10.0,12.6,0.0
2016-05-06,61.6,1013.8,10.0,5.4,0.0
2016-05-07,65.1,1007.6,10.0,12.2,0.0
2016-05-08,57.2,1012.9,10.0,4.0,0.0
2016-05-09,57.2,1014.2,9.5,9.2,0.0
2016-05-10,57.4,1012.0,3.1,9.7,0.58
2016-05-11,60.4,1015.6,3.2,5.4,0.35
2016-05-12,63.4,1013.5,7.4,8.4,0.02
2016-05-13,59.3,1014.6,10.0,9.8,1.03
2016-05-14,47.7,1014.0,8.8,12.5,0.66
2016-05-15,47.3,1019.4,10.0,8.7,0.0
2016-05-16,57.1,1019.8,10.0,10.2,0.0
2016-05-17,55.4,1022.2,10.0,8.4,0.0
2016-05-18,54.2,1023.6,10.0,6.4,0.01
2016-05-19,57.5,1022.8,10.0,4.2,0.0
2016-05-20,60.8,1020.9,10.0,6.1,0.0
2016-05-21,64.5,1018.9,10.0,8.4,0.0
2016-05-22,67.2,1017.8,10.0,5.4,0.0
2016-05-23,68.5,1015.5,10.0,5.7,0.0
2016-05-24,75.7,1013.6,10.0,8.7,0.0
2016-05-25,77.9,1013.7,9.2,9.4,0.0
2016-05-26,73.2,1011.6,9.4,8.6,1.02
2016-05-27,76.1,1010.7,10.0,8.7,0.0
2016-05-28,75.1,1010.8,9.6,12.8,0.14
2016-05-29,74.9,1014.1,10.0,10.7,0.0
2016-05-30,75.9,1014.8,10.0,6.1,0.0
2016-05-31,73.4,1014.3,9.5,7.9,0.0
2016-06-01,69.9,1013.3,8.0,6.0,1.09
2016-06-02,72.6,1014.9,10.0,6.5,0.18
2016-06-03,72.7,1016.5,10.0,5.3,0.0
2016-06-04,72.1,1010.7,9.7,7.2,0.0
2016-06-05,70.5,1004.2,10.0,9.9,0.03
2016-06-06,73.0,1003.9,9.8,10.2,0.18
2016-06-07,64.0,1008.6,10.0,9.6,0.0
2016-06-08,61.5,1014.5,10.0,6.9,0.0
2016-06-09,63.9,1015.6,10.0,6.4,0.0
2016-06-10,77.2,1013.2,10.0,8.5,0.06
2016-06-11,85.2,1012.3,10.0,9.4,0.0
2016-06-12,72.8,1017.9,10.0,10.9,0.0
2016-06-13,71.1,1016.2,10.0,5.7,0.0
2016-06-14,77.2,1010.4,10.0,7.3,0.0
2016-06-15,80.6,1006.3,9.9,9.6,0.0
2016-06-16,75.2,1006.9,10.0,10.0,0.1
2016-06-17,72.5,1016.2,10.0,9.1,0.0
2016-06-18,76.3,1021.0,10.0,5.5,0.0
2016-06-19,80.4,1021.6,10.0,6.7,0.0
2016-06-20,84.6,1016.6,10.0,11.5,0.0
2016-06-21,77.1,1014.6,10.0,7.4,0.0
2016-06-22,73.3,1011.8,9.9,6.5,0.0
2016-06-23,72.3,1009.9,7.6,7.6,0.69
2016-06-24,73.3,1016.1,10.0,7.3,0.0
2016-06-25,79.5,1017.0,10.0,7.2,0.0
2016-06-26,82.8,1014.1,9.8,8.7,0.0
2016-06-27,81.9,1015.2,10.0,8.8,0.2
2016-06-28,69.3,1019.0,10.0,10.4,0.0
2016-06-29,67.9,1019.4,10.0,6.8,0.0
2016-06-30,72.3,1015.7,10.0,7.2,0.0
2016-07-01,69.6,1015.5,10.0,10.3,0.0
2016-07-02,67.9,1020.5,10.0,4.7,0.0
2016-07-03,70.4,1017.8,10.0,6.0,0.0
2016-07-04,71.9,1012.2,9.6,6.1,0.0
2016-07-05,77.2,1010.6,8.9,6.3,0.0
2016-07-06,79.1,1009.0,9.0,7.6,0.0
2016-07-07,78.4,1008.5,10.0,6.1,0.13
2016-07-08,78.6,1008.4,7.9,7.5,0.04
2016-07-09,74.5,1013.8,10.0,9.9,0.0
2016-07-10,74.2,1016.8,10.0,4.7,0.0
2016-07-11,81.3,1013.4,10.0,9.2,0.0
2016-07-12,82.9,1009.8,9.9,12.1,0.0
2016-07-13,79.1,1011.3,10.0,7.9,0.0
2016-07-14,76.5,1010.2,8.9,12.0,0.35
2016-07-15,72.6,1013.7,10.0,8.5,0.0
2016-07-16,69.3,1019.1,10.0,6.4,0.01
2016-07-17,73.9,1016.3,10.0,10.2,0.0
2016-07-18,78.8,1017.7,9.9,5.7,0.78
2016-07-19,79.6,1021.5,10.0,4.0,0.01
2016-07-20,80.7,1020.7,10.0,5.8,0.0
2016-07-21,82.5,1017.0,9.9,7.8,0.0
2016-07-22,81.1,1014.5,9.4,7.7,0.74
2016-07-23,86.0,1013.5,10.0,4.5,0.01
2016-07-24,80.4,1011.7,9.4,10.8,1.33
2016-07-25,79.6,1013.6,10.0,8.3,0.17
2016-07-26,80.9,1015.6,10.0,4.4,0.0
2016-07-27,81.5,1014.3,9.9,3.9,0.0
2016-07-28,78.8,1011.4,9.5,4.4,0.0
2016-07-29,75.3,1012.0,7.5,5.9,0.15
2016-07-30,74.2,1013.2,10.0,9.0,0.33
2016-07-31,74.4,1015.5,10.0,7.1,0.0
2016-08-01,76.5,1017.0,10.0,6.1,0.0
2016-08-02,79.2,1017.3,10.0,5.4,0.0
2016-08-03,81.8,1016.3,10.0,4.2,0.0
2016-08-04,83.5,1013.6,9.9,5.6,0.0
2016-08-05,80.1,1010.6,10.0,6.7,0.0
2016-08-06,76.6,1013.5,10.0,6.7,0.0
2016-08-07,75.6,1015.9,10.0,5.1,0.0
2016-08-08,78.6,1016.1,10.0,9.6,0.0
2016-08-09,79.9,1014.9,10.0,5.7,0.0
2016-08-10,83.1,1016.3,10.0,4.2,0.0
2016-08-11,84.6,1013.6,9.9,8.6,0.0
2016-08-12,81.5,1009.3,9.1,6.6,0.0
2016-08-13,78.4,1007.9,7.3,7.2,2.25
2016-08-14,78.4,1014.4,10.0,4.7,0.04
2016-08-15,75.5,1017.3,9.8,6.7,0.0
2016-08-16,76.4,1015.3,8.2,7.2,0.29
2016-08-17,79.1,1017.1,10.0,6.4,0.04
2016-08-18,79.1,1015.7,8.9,6.2,0.22
2016-08-19,76.6,1012.1,10.0,7.2,1.2
2016-08-20,75.8,1005.9,9.4,9.6,0.0
2016-08-21,68.5,1010.0,10.0,8.9,1.01
2016-08-22,69.6,1019.6,10.0,3.5,0.0
2016-08-23,73.6,1021.0,10.0,8.5,0.0
2016-08-24,76.9,1015.6,9.4,10.6,0.0
2016-08-25,77.9,1014.7,9.9,6.6,0.36
2016-08-26,74.2,1019.0,10.0,5.0,0.06
2016-08-27,75.9,1017.3,8.0,7.8,0.65
2016-08-28,78.5,1019.5,9.9,5.2,0.27
2016-08-29,78.4,1021.9,10.0,6.2,0.0
2016-08-30,78.9,1019.1,8.1,4.6,0.0
2016-08-31,74.6,1016.7,10.0,8.8,0.17
2016-09-01,70.2,1019.8,10.0,10.7,0.0
2016-09-02,69.8,1023.1,10.0,9.1,0.0
2016-09-03,70.2,1022.1,10.0,6.5,0.0
2016-09-04,72.2,1020.8,10.0,6.7,0.0
2016-09-05,77.6,1018.2,10.0,8.1,0.0
2016-09-06,83.8,1016.2,10.0,9.3,0.0
2016-09-07,85.1,1014.2,10.0,9.5,0.0
2016-09-08,77.3,1010.6,9.4,9.4,0.21
2016-09-09,75.2,1012.5,10.0,4.3,0.01
2016-09-10,70.3,1010.9,9.7,7.8,0.02
2016-09-11,66.8,1020.3,10.0,4.8,0.03
2016-09-12,70.7,1018.8,10.0,7.4,0.0
2016-09-13,74.4,1016.4,10.0,7.8,0.0
2016-09-14,71.6,1021.6,10.0,9.3,0.01
2016-09-15,70.8,1022.3,10.0,7.4,0.0
2016-09-16,74.1,1015.6,10.0,9.6,0.0
2016-09-17,74.8,1011.8,9.8,8.8,0.06
2016-09-18,72.0,1013.7,10.0,3.6,0.03
2016-09-19,74.9,1015.1,10.0,7.6,0.0
2016-09-20,77.3,1018.6,10.0,7.8,0.0
2016-09-21,73.1,1019.8,10.0,7.5,0.0
2016-09-22,75.0,1017.1,10.0,3.8,0.24
2016-09-23,74.0,1017.0,8.8,6.5,0.0
2016-09-24,70.8,1020.1,9.6,9.3,0.0
2016-09-25,74.0,1017.0,10.0,7.4,0.0
2016-09-26,67.8,1013.8,10.0,12.7,0.03
2016-09-27,62.4,1010.2,10.0,11.4,0.02
2016-09-28,57.3,1009.8,9.7,9.4,0.01
2016-09-29,62.7,1019.4,8.6,13.7,0.52
2016-09-30,63.3,1019.6,7.8,12.5,0.72
2016-10-01,62.1,1016.1,9.1,6.2,0.1
2016-10-02,61.9,1017.0,8.4,6.0,1.29
2016-10-03,63.7,1018.6,9.9,3.9,0.0
2016-10-04,66.7,1017.1,10.0,7.0,0.0
2016-10-05,72.2,1013.4,10.0,9.4,0.0
2016-10-06,67.8,1017.3,8.3,3.5,0.06
2016-10-07,67.0,1016.7,10.0,9.3,0.7
2016-10-08,54.1,1024.1,10.0,5.8,0.0
2016-10-09,56.7,1026.1,10.0,6.2,0.0
2016-10-10,59.8,1026.7,10.0,5.6,0.0
2016-10-11,66.5,1021.6,10.0,8.0,0.0
2016-10-12,63.8,1015.1,8.7,10.0,0.01
2016-10-13,49.6,1025.2,10.0,6.6,0.5
2016-10-14,53.9,1024.6,10.0,5.3,0.0
2016-10-15,61.4,1016.9,9.1,10.0,0.0
2016-10-16,69.4,1012.1,8.6,7.8,0.54
2016-10-17,73.6,1004.7,10.0,12.6,0.0
2016-10-18,74.3,1002.1,10.0,14.2,0.0
2016-10-19,62.3,1016.7,10.0,3.5,0.0
2016-10-20,57.0,1019.3,10.0,10.2,0.0
2016-10-21,49.5,1021.4,10.0,11.5,0.0
2016-10-22,48.0,1019.4,10.0,6.2,0.0
2016-10-23,58.0,1014.1,10.0,8.2,0.0
2016-10-24,54.3,1024.6,10.0,8.4,0.0
2016-10-25,48.5,1030.0,10.0,5.3,0.0
2016-10-26,48.3,1024.0,7.5,9.9,0.23
2016-10-27,49.0,1021.7,7.0,7.4,0.63
2016-10-28,51.6,1022.2,9.8,7.2,0.0
2016-10-29,67.1,1012.6,9.9,10.7,0.0
2016-10-30,56.2,1019.1,9.5,10.1,0.3
2016-10-31,50.4,1020.4,10.0,6.9,0.0
2016-11-01,67.1,1011.7,10.0,9.5,0.0
2016-11-02,64.6,1017.4,7.8,3.7,0.0
2016-11-03,57.8,1021.8,5.5,5.3,0.3
2016-11-04,54.9,1028.9,10.0,4.6,0.0
2016-11-05,56.1,1027.2,10.0,6.2,0.0
2016-11-06,58.3,1026.9,10.0,3.5,0.0
2016-11-07,57.6,1026.0,10.0,4.8,0.0
2016-11-08,57.1,1022.2,9.9,7.4,0.01
2016-11-09,51.5,1025.9,10.0,8.8,0.01
2016-11-10,51.3,1020.2,10.0,10.8,0.0
2016-11-11,51.4,1021.9,10.0,12.4,0.0
2016-11-12,45.3,1030.6,10.0,7.1,0.0
2016-11-13,45.7,1022.8,10.0,8.9,0.0
2016-11-14,49.0,1014.4,10.0,8.0,0.0
2016-11-15,48.2,1011.9,6.8,3.0,0.0
2016-11-16,49.6,1013.1,8.3,2.9,0.0
2016-11-17,58.2,1010.5,8.8,9.8,0.0
2016-11-18,62.8,1008.6,9.8,13.7,0.0
2016-11-19,38.9,1017.8,10.0,17.7,0.12
2016-11-20,30.6,1027.5,10.0,8.9,0.0
2016-11-21,32.0,1027.1,10.0,4.5,0.0
2016-11-22,35.5,1026.8,10.0,4.9,0.0
2016-11-23,40.7,1018.5,4.9,8.5,0.1
2016-11-24,41.3,1020.4,7.7,8.2,0.11
2016-11-25,39.0,1026.1,8.7,6.9,0.0
2016-11-26,40.0,1027.0,9.9,6.3,0.0
2016-11-27,39.4,1018.8,6.6,8.1,0.0
2016-11-28,46.3,1002.5,7.7,13.3,0.36
2016-11-29,51.5,996.8,9.5,11.6,0.65
2016-11-30,42.1,1002.8,9.8,8.6,0.0
2016-12-01,38.9,1008.8,9.8,12.4,0.0
2016-12-02,38.6,1020.5,9.9,7.7,0.02
2016-12-03,34.5,1028.1,10.0,6.3,0.0
2016-12-04,33.0,1023.2,7.0,3.6,0.0
2016-12-05,33.4,1016.7,6.1,8.1,0.45
2016-12-06,34.2,1012.3,4.5,5.9,0.0
2016-12-07,28.1,1018.7,10.0,12.9,0.0
2016-12-08,22.3,1025.6,9.6,15.0,0.0
2016-12-09,23.8,1033.7,10.0,9.4,0.0
2016-12-10,22.0,1034.4,9.1,6.9,0.0
2016-12-11,27.6,1021.6,3.4,7.9,0.1
2016-12-12,27.0,1016.4,6.3,9.5,0.28
2016-12-13,18.4,1022.4,8.0,7.0,0.0
2016-12-14,11.7,1024.8,10.0,10.7,0.0
2016-12-15,5.8,1030.4,10.0,11.3,0.0
2016-12-16,14.4,1026.0,8.9,7.2,0.0
2016-12-17,23.1,1007.7,4.6,5.6,0.03
2016-12-18,13.4,1031.7,6.6,12.0,0.03
2016-12-19,2.2,1041.8,10.0,8.1,0.0
2016-12-20,21.0,1028.1,10.0,14.1,0.0
2016-12-21,28.1,1020.7,9.8,7.5,0.0
2016-12-22,35.6,1022.4,10.0,8.5,0.0
2016-12-23,32.2,1026.2,9.1,6.1,0.0
2016-12-24,35.8,1021.6,5.3,5.2,0.05
2016-12-25,34.2,1029.0,4.9,9.0,0.0
2016-12-26,47.4,1013.7,6.4,14.4,0.26
2016-12-27,29.9,1020.0,10.0,13.2,0.02
2016-12-28,32.7,1017.9,10.0,8.2,0.0
2016-12-29,35.0,1010.8,10.0,13.4,0.0
2016-12-30,30.9,1017.2,10.0,10.9,0.0
2016-12-31,37.4,1005.7,10.0,13.4,0.0
2017-01-01,29.9,1018.9,10.0,4.8,0.0
2017-01-02,36.1,1020.2,7.3,6.1,0.0
2017-01-03,40.3,1010.3,3.6,6.6,0.09
2017-01-04,19.1,1017.3,9.8,14.2,0.01
2017-01-05,10.9,1019.7,10.0,10.9,0.0
2017-01-06,5.9,1025.0,10.0,8.7,0.0
2017-01-07,8.3,1034.1,10.0,7.8,0.0
2017-01-08,10.9,1039.9,10.0,9.0,0.0
2017-01-09,23.1,1028.9,9.3,10.4,0.0
2017-01-10,39.8,1009.4,8.9,17.9,0.0
2017-01-11,33.9,1012.2,7.7,11.6,0.24
2017-01-12,28.4,1017.7,5.0,11.8,0.45
2017-01-13,22.9,1038.7,10.0,8.8,0.03
2017-01-14,30.1,1035.0,10.0,5.4,0.0
2017-01-15,28.1,1031.3,9.5,2.5,0.0
2017-01-16,34.3,1024.6,5.9,4.8,0.0
2017-01-17,36.7,1012.9,4.0,7.7,0.96
2017-01-18,33.6,1019.5,4.4,9.1,0.43
2017-01-19,35.6,1016.7,4.5,6.3,0.0
2017-01-20,38.7,1005.7,1.9,7.0,0.86
2017-01-21,49.6,1000.2,4.9,7.1,0.01
2017-01-22,43.9,1002.8,5.3,4.5,0.0
2017-01-23,40.7,1007.1,9.2,9.6,0.0
2017-01-24,38.4,1011.1,9.5,6.6,0.0
2017-01-25,38.9,1003.1,5.3,9.9,0.03
2017-01-26,34.3,1007.5,7.6,11.5,0.02
2017-01-27,29.0,1013.7,9.7,11.7,0.0
2017-01-28,27.7,1009.9,9.5,11.8,0.0
2017-01-29,27.6,1011.1,9.8,9.0,0.0
2017-01-30,24.1,1014.7,10.0,9.7,0.0
2017-01-31,38.2,1005.3,9.5,13.6,0.01
2017-02-01,35.9,1016.7,9.9,10.1,0.0
2017-02-02,22.0,1028.3,10.0,11.0,0.0
2017-02-03,20.7,1031.7,10.0,9.6,0.0
2017-02-04,24.1,1028.6,10.0,10.7,0.0
2017-02-05,34.0,1015.6,10.0,10.2,0.0
2017-02-06,37.3,1016.7,9.3,6.1,0.0
2017-02-07,46.0,999.9,2.8,6.8,0.32
2017-02-08,32.2,1011.6,7.7,10.9,0.23
2017-02-09,20.2,1024.6,10.0,12.3,0.0
2017-02-10,26.7,1019.2,10.0,12.1,0.0
2017-02-11,42.7,1010.6,9.9,6.8,0.0
2017-02-12,41.3,1017.0,9.9,14.3,0.0
2017-02-13,36.1,1026.2,10.0,8.6,0.0
2017-02-14,41.4,1012.1,10.0,11.0,0.0
2017-02-15,34.4,1011.5,10.0,12.1,0.0
2017-02-16,35.1,1013.7,10.0,6.7,0.0
2017-02-17,46.4,1005.9,10.0,6.9,0.0
2017-02-18,56.9,1005.4,10.0,8.2,0.0
2017-02-19,51.4,1014.3,10.0,2.2,0.0
2017-02-20,55.1,1018.8,8.3,7.4,0.0
2017-02-21,59.7,1013.0,8.7,8.0,0.08
2017-02-22,57.9,1008.8,6.1,8.2,0.05
2017-02-23,51.6,1006.1,9.9,11.5,0.0
2017-02-24,40.8,1001.9,5.2,9.1,0.22
2017-02-25,30.4,1008.9,8.8,13.4,0.01
2017-02-26,33.1,1017.4,10.0,11.5,0.0
2017-02-27,42.8,1020.0,10.0,6.8,0.0
2017-02-28,52.0,1011.4,8.7,11.4,0.01
2017-03-01,47.3,1001.6,5.8,10.5,1.5
2017-03-02,32.4,1022.5,10.0,10.0,0.05
2017-03-03,27.8,1034.0,10.0,10.0,0.0
2017-03-04,33.7,1034.6,9.2,9.0,0.0
2017-03-05,42.4,1025.2,10.0,12.1,0.0
2017-03-06,54.6,1014.8,9.8,15.3,0.0
2017-03-07,54.5,1008.8,9.3,18.8,0.31
2017-03-08,46.3,1015.5,10.0,19.4,0.0
2017-03-09,39.3,1021.8,10.0,8.5,0.0
2017-03-10,31.8,1027.5,10.0,12.1,0.0
2017-03-11,24.0,1033.1,10.0,8.2,0.0
2017-03-12,27.1,1032.2,10.0,5.7,0.0
2017-03-13,29.0,1024.7,5.5,10.2,0.01
2017-03-14,26.6,1026.1,4.4,12.2,0.06
2017-03-15,24.1,1029.2,10.0,11.0,0.02
2017-03-16,29.8,1027.8,10.0,6.3,0.0
2017-03-17,39.0,1019.8,6.5,8.0,0.03
2017-03-18,42.4,1019.7,9.8,12.1,0.0
2017-03-19,41.5,1027.0,10.0,5.2,0.0
2017-03-20,47.9,1017.5,9.2,9.6,0.43
2017-03-21,43.3,1021.7,10.0,9.5,0.0
2017-03-22,32.3,1033.9,10.0,14.1,0.0
2017-03-23,37.8,1029.7,10.0,9.4,0.0
2017-03-24,59.9,1014.2,10.0,12.9,0.0
2017-03-25,43.7,1017.2,5.6,10.6,0.5
2017-03-26,53.1,1011.4,5.9,7.4,0.48
2017-03-27,50.0,1013.1,5.7,7.4,0.1
2017-03-28,43.1,1018.7,10.0,9.6,0.0
2017-03-29,42.3,1023.3,7.3,9.9,0.0
2017-03-30,44.1,1011.9,5.0,12.2,1.33
2017-03-31,39.6,1008.1,5.5,15.7,0.88
2017-04-01,44.2,1021.5,10.0,5.6,0.0
2017-04-02,50.3,1020.9,10.0,6.2,0.0
2017-04-03,49.3,1007.0,7.9,6.5,0.0
2017-04-04,48.6,1004.2,6.9,8.1,0.24
2017-04-05,44.9,1010.5,7.2,12.7,0.12
2017-04-06,42.9,1008.5,7.6,18.7,1.35
2017-04-07,43.8,1018.4,10.0,11.8,0.36
2017-04-08,51.2,1016.5,10.0,9.2,0.0
2017-04-09,64.8,1008.2,10.0,13.5,0.0
2017-04-10,68.0,1007.0,9.7,14.3,0.0
2017-04-11,47.7,1020.4,7.0,7.8,0.52
2017-04-12,48.2,1027.8,10.0,5.6,0.0
2017-04-13,50.9,1026.9,9.7,8.3,0.04
2017-04-14,55.4,1023.0,10.0,7.4,0.15
2017-04-15,70.3,1014.6,9.8,13.8,0.15
2017-04-16,67.8,1011.7,9.7,12.0,0.34
2017-04-17,59.7,1020.1,10.0,5.0,0.0
2017-04-18,58.1,1020.2,10.0,9.0,0.0
2017-04-19,64.5,1015.5,9.9,8.1,0.0
2017-04-20,58.4,1012.4,9.8,10.9,0.06
2017-04-21,50.6,1017.0,10.0,12.6,0.0
2017-04-22,50.3,1021.7,10.0,11.1,0.0
2017-04-23,54.9,1020.0,10.0,4.0,0.0
2017-04-24,57.7,1015.0,10.0,6.6,0.0
2017-04-25,66.4,1004.9,10.0,9.8,0.0
2017-04-26,71.3,997.8,10.0,11.2,0.0
2017-04-27,54.6,1000.5,8.3,12.2,0.37
2017-04-28,49.6,1012.4,9.8,5.4,0.11
2017-04-29,45.6,1018.4,7.5,14.9,0.0
2017-04-30,45.2,1011.3,3.9,15.0,1.88
2017-05-01,51.7,997.7,8.1,11.6,1.11
2017-05-02,46.1,1005.4,9.1,14.9,0.37
2017-05-03,48.1,1020.0,10.0,6.0,0.1
2017-05-04,48.9,1016.4,10.0,11.9,0.0
2017-05-05,49.0,1010.9,10.0,15.1,0.0
2017-05-06,50.5,1009.4,9.9,12.3,0.07
2017-05-07,48.0,1016.0,10.0,8.5,0.0
2017-05-08,46.6,1019.8,10.0,6.3,0.0
2017-05-09,48.3,1015.3,9.8,5.8,0.3
2017-05-10,55.4,1014.0,9.5,6.1,0.03
2017-05-11,54.7,1013.5,6.7,9.3,0.82
2017-05-12,59.0,1014.4,10.0,6.3,0.0
2017-05-13,63.2,1012.0,10.0,6.4,0.0
2017-05-14,63.3,1011.4,10.0,6.2,0.0
2017-05-15,64.9,1013.7,10.0,6.7,0.0
2017-05-16,76.9,1008.4,10.0,10.5,0.0
2017-05-17,78.9,1004.3,9.8,15.5,0.0
2017-05-18,75.5,1005.3,9.5,16.6,0.48
2017-05-19,48.3,1018.4,8.8,17.3,0.01
2017-05-20,53.3,1018.0,9.3,10.6,0.25
2017-05-21,62.1,1012.7,8.8,9.8,0.4
2017-05-22,59.1,1015.6,10.0,12.1,0.07
2017-05-23,60.9,1009.6,9.4,7.7,0.01
2017-05-24,57.0,1002.3,7.7,9.6,0.7
2017-05-25,58.3,1002.0,9.9,10.4,0.01
2017-05-26,60.8,1009.1,9.7,5.4,0.0
2017-05-27,63.4,1011.2,9.8,6.7,0.26
2017-05-28,67.0,1007.3,9.9,5.2,0.0
2017-05-29,70.1,1008.3,10.0,10.6,0.01
2017-05-30,66.0,1012.7,10.0,9.7,0.0
2017-05-31,64.8,1014.3,10.0,8.3,0.0
2017-06-01,67.1,1016.7,10.0,5.3,0.0
2017-06-02,71.9,1017.2,10.0,5.4,0.0
2017-06-03,75.2,1015.2,10.0,6.2,0.0
2017-06-04,81.0,1009.4,10.0,7.3,0.0
2017-06-05,71.3,1008.5,10.0,9.0,0.0
2017-06-06,64.8,1015.6,10.0,12.1,0.0
2017-06-07,67.0,1018.6,10.0,10.0,0.0
2017-06-08,70.4,1015.5,10.0,4.3,0.0
2017-06-09,75.6,1008.1,10.0,8.6,0.05
2017-06-10,76.1,1009.2,9.9,12.3,0.02
2017-06-11,82.1,1011.3,10.0,13.8,0.0
2017-06-12,84.7,1011.9,10.0,11.8,0.0
2017-06-13,80.3,1013.0,10.0,6.7,0.0
2017-06-14,77.7,1011.8,9.1,7.4,0.05
2017-06-15,77.2,1009.2,10.0,7.9,1.05
2017-06-16,77.8,1008.3,10.0,9.4,0.06
2017-06-17,80.5,1003.2,10.0,9.1,0.02
2017-06-18,75.6,1002.2,10.0,10.8,0.03
2017-06-19,70.7,1008.5,10.0,8.1,0.0
2017-06-20,66.6,1013.1,10.0,8.8,0.23
2017-06-21,68.5,1013.7,10.0,5.8,0.01
